,time [kyr],maxdiff,maxdiff_relief,diff_mean,diff_max_loc,maxdiff_perc
72,720.0,1.99752428335,1.99752428335,1.82953537885,2.0,0.0286174340733
73,730.0,1.99754285716,1.99754285716,1.82668324051,2.0,0.0270315662626
74,740.0,1.997561305,1.997561305,1.82366893388,2.0,0.0250681074657
75,750.0,1.9975796271,1.9975796271,1.82072714843,2.0,0.0232050133724
76,760.0,1.99759782353,1.99759782353,1.81711845875,2.38683970632,0.0595824682503
77,770.0,1.9976158943,1.9976158943,1.81401604717,2.5222317145,0.0600426554938
78,780.0,1.99763383944,1.99763383944,1.81107483486,2.52906933841,0.0567620828844
79,790.0,1.99765165893,1.99765165893,1.80806545155,2.44344514311,0.0511270886057
80,800.0,1.99766935273,1.99766935273,1.80500408371,2.42164024544,0.0481341191876
81,810.0,1.99768692078,1.99768692078,1.8019555042,2.35733239232,0.0437546639121
82,820.0,1.99770436198,1.99770436198,1.79890528768,2.25776095407,0.0399268325946
83,830.0,1.99772167525,1.99772167525,1.79569961839,2.15299735814,0.0378817547413
84,840.0,1.99773885953,1.99773885953,1.79251235321,2.11757401741,0.037026740583
85,850.0,1.99775591371,1.99775591371,1.78931700587,2.06131258947,0.0339404796549
86,860.0,1.99777283662,1.99777283662,1.78613966548,2.02218410995,0.0313960546472
87,870.0,1.99778962709,1.99778962709,1.78311465978,2.01823665653,0.0297897846016
88,880.0,1.99780628386,1.99780628386,1.77994738552,2.0,0.0284432194746
89,890.0,1.99782280806,1.99782280806,1.77675489016,2.0,0.0271618570665
90,900.0,1.99783919904,1.99783919904,1.77344995693,2.0,0.0259607675963
91,910.0,1.9978554557,1.9978554557,1.77016335621,2.0,0.0266581963677
92,920.0,1.99787157686,1.99787157686,1.76697066462,2.0,0.0252342651614
93,930.0,1.99788756131,1.99788756131,1.76361454585,2.0,0.0242949415641
94,940.0,1.99790340776,1.99790340776,1.7603577524,2.0,0.0230875085942
95,950.0,1.99791911488,1.99791911488,1.75704094692,2.0,0.0215076094346
96,960.0,1.99793468657,1.99793468657,1.75357121694,2.0,0.0201632354277
97,970.0,1.99795012255,1.99795012255,1.75010568816,2.0,0.0197074110633
98,980.0,1.99796542166,1.99796542166,1.74663735729,2.0,0.0196691409251
99,990.0,1.99798058327,1.99798058327,1.74326042716,2.0,0.0187715591467
100,1000.0,1.99799560613,1.99799560613,1.7398184002,2.0,0.0180305966036
101,1010.0,1.99801048891,1.99801048891,1.73650410469,2.0,0.0178421779928
102,1020.0,1.99802523021,1.99802523021,1.7330319433,2.0,0.0186921303765
103,1030.0,1.99803982852,1.99803982852,1.72958040398,2.0,0.0193972881127
104,1040.0,1.9980542823,1.9980542823,1.72607418639,2.0,0.0178386618879
105,1050.0,1.99806858992,1.99806858992,1.72244218336,2.0,0.0201787090448
106,1060.0,1.99808274963,1.99808274963,1.71894531306,2.0,0.0185002437901
107,1070.0,1.9980967596,1.9980967596,1.71521736414,2.0,0.0177748541086
108,1080.0,1.99811061791,1.99811061791,1.71164048475,2.0,0.0174120168892
109,1090.0,1.99812432253,1.99812432253,1.7082466666,2.0,0.0164357429522
